! FILETYPE CSV
! VERSION 1.0,2
! TIMESTAMP Wednesday, 17 July 2024 17:28:13
! TIMEZONE (GMT-03:00) Brasilia
! NAME Keysight Technologies
! MODEL N9923A
! SERIAL MY51491614
! FIRMWARE_VERSION A.08.18
! GPS_LATITUDE 
! GPS_LONGITUDE 
! GPS_TIMESTAMP 0001-01-01 00:00:00Z
! GPS_SECS_SINCE_LAST_READ 0
! CHECKSUM 1582909346
! CORRECTION1 ON U
! DATA Freq,S11
! FREQ UNIT Hz
! DATA UNIT dB
BEGIN
2000000000,-17.3551442930833
2001875000,-17.5205520830792
2003750000,-17.7569452228479
2005625000,-17.9658524337612
2007500000,-18.2295840568374
2009375000,-18.4389782128505
2011250000,-18.6887141810441
2013125000,-19.0415728108353
2015000000,-19.3366070049949
2016875000,-19.6553493073351
2018750000,-19.9199884588298
2020625000,-20.1718454315629
2022500000,-20.4261125521877
2024375000,-20.5596557467667
2026250000,-20.4225860969497
2028125000,-20.3153824702534
2030000000,-20.0394047096912
2031875000,-19.5786561844541
2033750000,-19.1835188923201
2035625000,-18.6025919344177
2037500000,-18.0062688416639
2039375000,-17.4186601297968
2041250000,-16.8739324031083
2043125000,-16.3816273058246
2045000000,-15.8383784880583
2046875000,-15.4173891520398
2048750000,-15.0089422392992
2050625000,-14.6093807184854
2052500000,-14.302489027401
2054375000,-14.0658328216023
2056250000,-13.8026103719796
2058125000,-13.6301453408318
2060000000,-13.5037396773011
2061875000,-13.3794791562218
2063750000,-13.2945476285416
2065625000,-13.2921453672092
2067500000,-13.2596764039842
2069375000,-13.2938010722068
2071250000,-13.3719441105802
2073125000,-13.464284614752
2075000000,-13.5784884414831
2076875000,-13.7478490507328
2078750000,-13.9194361416518
2080625000,-14.0936562448614
2082500000,-14.3019965309023
2084375000,-14.5028040092841
2086250000,-14.7017602029701
2088125000,-14.9515609414608
2090000000,-15.2153936109946
2091875000,-15.4886886842271
2093750000,-15.7277627292541
2095625000,-16.0163855662107
2097500000,-16.2887790611373
2099375000,-16.5956478275905
2101250000,-16.9235744804031
2103125000,-17.2721335454657
2105000000,-17.663628365976
2106875000,-18.0703770228556
2108750000,-18.5067570050532
2110625000,-18.9681258535074
2112500000,-19.4316127864807
2114375000,-19.8886395059249
2116250000,-20.3455094986011
2118125000,-20.6209325761964
2120000000,-20.7707825250893
2121875000,-20.707129951709
2123750000,-20.4244332024488
2125625000,-19.9957549694143
2127500000,-19.3996012241245
2129375000,-18.6953090150906
2131250000,-17.9223059349572
2133125000,-17.2166198341421
2135000000,-16.5328119875067
2136875000,-15.8478680340526
2138750000,-15.2276812780951
2140625000,-14.6834332891056
2142500000,-14.1536587234261
2144375000,-13.6785129267672
2146250000,-13.3325788679481
2148125000,-12.9586151824736
2150000000,-12.6252094830465
2151875000,-12.4049674813757
2153750000,-12.1576160346573
2155625000,-12.0007286144131
2157500000,-11.8858048045107
2159375000,-11.7455554164184
2161250000,-11.7244679109797
2163125000,-11.7066183124247
2165000000,-11.7170347440606
2166875000,-11.7494320295274
2168750000,-11.8268924691021
2170625000,-11.90796888792
2172500000,-12.0283620552726
2174375000,-12.1883167129635
2176250000,-12.3296938479511
2178125000,-12.5075994706783
2180000000,-12.6940404596182
2181875000,-12.8916088033307
2183750000,-13.1255713349179
2185625000,-13.3632596327089
2187500000,-13.5930370796779
2189375000,-13.8482438441408
2191250000,-14.1016903242681
2193125000,-14.3987737579291
2195000000,-14.692145190876
2196875000,-15.0099747267654
2198750000,-15.3323483231647
2200625000,-15.6816963165914
2202500000,-16.0319338807438
2204375000,-16.3667822848206
2206250000,-16.690771345635
2208125000,-17.0136220171894
2210000000,-17.2527399569066
2211875000,-17.397433911411
2213750000,-17.4573934742141
2215625000,-17.4204521208117
2217500000,-17.1941182196667
2219375000,-16.8987704898821
2221250000,-16.4859461359317
2223125000,-15.9953974915301
2225000000,-15.4586648613376
2226875000,-14.9249692486773
2228750000,-14.3797751351853
2230625000,-13.8295472120693
2232500000,-13.3302272620665
2234375000,-12.8408994132459
2236250000,-12.3865405462177
2238125000,-11.9899321976296
2240000000,-11.5964734723653
2241875000,-11.2471834163639
2243750000,-10.9406455139487
2245625000,-10.6639528017902
2247500000,-10.4381150948576
2249375000,-10.2083021831514
2251250000,-10.0315430235269
2253125000,-9.89305568267372
2255000000,-9.77794152076102
2256875000,-9.67459316424531
2258750000,-9.59533236848887
2260625000,-9.54463283123051
2262500000,-9.50584462342447
2264375000,-9.49394342513823
2266250000,-9.4848552020362
2268125000,-9.51533641406441
2270000000,-9.54021844480593
2271875000,-9.60050833613988
2273750000,-9.6588979430031
2275625000,-9.69967129656729
2277500000,-9.78247957451517
2279375000,-9.87516015681643
2281250000,-9.98522675874484
2283125000,-10.076391835115
2285000000,-10.1731725046163
2286875000,-10.2535915590218
2288750000,-10.3494365882057
2290625000,-10.4264000196495
2292500000,-10.4660127107474
2294375000,-10.4542448153343
2296250000,-10.4425283275524
2298125000,-10.3858915753644
2300000000,-10.2649891629518
2301875000,-10.1372940490988
2303750000,-9.9032450763669
2305625000,-9.66409231756999
2307500000,-9.37921693594326
2309375000,-9.04545165086183
2311250000,-8.69224579935731
2313125000,-8.32219707361695
2315000000,-7.94084693476119
2316875000,-7.55584438487532
